2025-02-13 16:10:42,399 - INFO - 日志文件已创建: logs/pvt_fcn_output_224_512_20250213_161042.log
2025-02-13 16:46:55,264 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:47:28,864 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:48:03,050 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:48:37,262 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:49:11,560 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:49:45,837 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:50:20,336 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:50:54,102 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:51:30,201 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:52:04,490 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-02-13 16:52:40,955 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
