2025-01-18 15:11:42,898 - INFO - acc: 0.9590200775478903, acc_cls: 0.24996702801255513, iu: [9.59020678e-01 1.67604132e-05 4.29199286e-06 5.85186815e-06], mean_iu: 0.23976189559944022, fwavacc:0.9198663336633983
2025-01-18 15:12:10,106 - INFO - acc: 0.9591546804328518, acc_cls: 0.24999543485667147, iu: [0.95915468 0.         0.         0.        ], mean_iu: 0.23978867010821295, fwavacc:0.9199945006232733
2025-01-18 15:12:37,493 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:13:04,700 - INFO - acc: 0.9591717369582994, acc_cls: 0.24999988049363014, iu: [0.95917174 0.         0.         0.        ], mean_iu: 0.23979293423957485, fwavacc:0.9200108607682339
2025-01-18 15:13:31,762 - INFO - acc: 0.9591721801834231, acc_cls: 0.24999999601645434, iu: [0.95917218 0.         0.         0.        ], mean_iu: 0.23979304504585577, fwavacc:0.9200112858974488
2025-01-18 15:13:58,307 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:14:25,248 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:14:52,139 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:15:19,324 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:15:45,970 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:16:12,224 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:16:38,405 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:17:05,941 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:17:32,732 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:17:59,681 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:18:26,660 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:18:54,114 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:19:21,303 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:19:47,659 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:20:14,599 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:20:42,794 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:21:11,609 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:21:38,792 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:22:06,284 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
2025-01-18 15:22:33,263 - INFO - acc: 0.959172195467048, acc_cls: 0.25, iu: [0.9591722 0.        0.        0.       ], mean_iu: 0.239793048866762, fwavacc:0.9200113005570769
